dataset,difficulty,question,gold_sql,generated_sql,llm_model,generation_latency_seconds,generation_error,execution_error,gold_execution_error,execution_latency_seconds,correct,correct_lenient,trivial_empty_match
atis,hard,show me the flights from BOSTON to SAN FRANCISCO that arrive in the afternoon,"SELECT DISTINCT FLIGHTalias0.FLIGHT_ID FROM AIRPORT_SERVICE AS AIRPORT_SERVICEalias0 , AIRPORT_SERVICE AS AIRPORT_SERVICEalias1 , CITY AS CITYalias0 , CITY AS CITYalias1 , FLIGHT AS FLIGHTalias0 WHERE ( ( FLIGHTalias0.ARRIVAL_TIME <= 1800 AND FLIGHTalias0.ARRIVAL_TIME >= 1200 ) AND CITYalias1.CITY_CODE = AIRPORT_SERVICEalias1.CITY_CODE AND CITYalias1.CITY_NAME = ""SAN FRANCISCO"" AND FLIGHTalias0.TO_AIRPORT = AIRPORT_SERVICEalias1.AIRPORT_CODE ) AND CITYalias0.CITY_CODE = AIRPORT_SERVICEalias0.CITY_CODE AND CITYalias0.CITY_NAME = ""BOSTON"" AND FLIGHTalias0.FROM_AIRPORT = AIRPORT_SERVICEalias0.AIRPORT_CODE ;",SELECT T1.flight_id FROM flight AS T1 JOIN airport AS T2 ON T1.from_airport = T2.airport_code JOIN airport AS T3 ON T1.to_airport = T3.airport_code JOIN city AS T4 ON T2.city_code = T4.city_code WHERE T4.city_name = 'BOSTON' AND T3.city_name = 'SAN FRANCISCO' AND T1.arrival_time BETWEEN '12:00:00' AND '23:59:59';,Qwen2.5-Coder-7B-Instruct-4bit,8.234200239181519,,"(1054, ""Unknown column 'T3.city_name' in 'WHERE'"")",,0.0,False,False,False
atis,hard,show me all flights arriving to DENVER from BOSTON,"SELECT DISTINCT FLIGHTalias0.FLIGHT_ID FROM AIRPORT_SERVICE AS AIRPORT_SERVICEalias0 , AIRPORT_SERVICE AS AIRPORT_SERVICEalias1 , CITY AS CITYalias0 , CITY AS CITYalias1 , FLIGHT AS FLIGHTalias0 WHERE CITYalias0.CITY_CODE = AIRPORT_SERVICEalias0.CITY_CODE AND CITYalias0.CITY_NAME = ""BOSTON"" AND CITYalias1.CITY_CODE = AIRPORT_SERVICEalias1.CITY_CODE AND CITYalias1.CITY_NAME = ""DENVER"" AND FLIGHTalias0.FROM_AIRPORT = AIRPORT_SERVICEalias0.AIRPORT_CODE AND FLIGHTalias0.TO_AIRPORT = AIRPORT_SERVICEalias1.AIRPORT_CODE ;","SELECT T1.flight_id, T1.departure_time, T1.arrival_time FROM flight AS T1 JOIN airport AS T2 ON T1.to_airport = T2.airport_code JOIN airport AS T3 ON T1.from_airport = T3.airport_code WHERE T2.airport_name = 'DENVER' AND T3.airport_name = 'BOSTON';",Qwen2.5-Coder-7B-Instruct-4bit,6.120433568954468,,,,0.013640403747558594,False,False,False
atis,hard,are there any flights from MILWAUKEE to TACOMA on friday 6 11,"SELECT DISTINCT FLIGHTalias0.FLIGHT_ID FROM AIRPORT_SERVICE AS AIRPORT_SERVICEalias0 , AIRPORT_SERVICE AS AIRPORT_SERVICEalias1 , CITY AS CITYalias0 , CITY AS CITYalias1 , DATE_DAY AS DATE_DAYalias0 , DAYS AS DAYSalias0 , FLIGHT AS FLIGHTalias0 WHERE ( CITYalias1.CITY_CODE = AIRPORT_SERVICEalias1.CITY_CODE AND CITYalias1.CITY_NAME = ""TACOMA"" AND DATE_DAYalias0.DAY_NUMBER = 11 AND DATE_DAYalias0.MONTH_NUMBER = 6 AND DATE_DAYalias0.YEAR = 1991 AND DAYSalias0.DAY_NAME = DATE_DAYalias0.DAY_NAME AND FLIGHTalias0.FLIGHT_DAYS = DAYSalias0.DAYS_CODE AND FLIGHTalias0.TO_AIRPORT = AIRPORT_SERVICEalias1.AIRPORT_CODE ) AND CITYalias0.CITY_CODE = AIRPORT_SERVICEalias0.CITY_CODE AND CITYalias0.CITY_NAME = ""MILWAUKEE"" AND FLIGHTalias0.FROM_AIRPORT = AIRPORT_SERVICEalias0.AIRPORT_CODE ;","SELECT EXISTS (
    SELECT 1
    FROM flight
    JOIN airport_service AS fs ON flight.from_airport = fs.airport_code
    JOIN city ON fs.city_code = city.city_code
    JOIN date_day AS dd ON flight.flight_days = dd.days_code
    WHERE city.city_name = 'MILWAUKEE'
      AND flight.to_airport = 'TACO'
      AND dd.day_name = 'FRIDAY'
      AND dd.day_number = 6
      AND dd.year = 2023
)",Qwen2.5-Coder-7B-Instruct-4bit,8.902773141860962,,"(1054, ""Unknown column 'dd.days_code' in 'ON'"")",,0.0,False,False,False
atis,hard,list all flights arriving in DENVER between 2000 and 2100,"SELECT DISTINCT FLIGHTalias0.FLIGHT_ID FROM AIRPORT_SERVICE AS AIRPORT_SERVICEalias0 , AIRPORT_SERVICE AS AIRPORT_SERVICEalias1 , CITY AS CITYalias0 , CITY AS CITYalias1 , FLIGHT AS FLIGHTalias0 WHERE ( ( ( FLIGHTalias0.ARRIVAL_TIME <= 2100 AND FLIGHTalias0.ARRIVAL_TIME >= 2000 ) OR FLIGHTalias0.ARRIVAL_TIME = arrival_time2 ) AND CITYalias1.CITY_CODE = AIRPORT_SERVICEalias1.CITY_CODE AND FLIGHTalias0.FROM_AIRPORT = AIRPORT_SERVICEalias1.AIRPORT_CODE ) AND CITYalias0.CITY_CODE = AIRPORT_SERVICEalias0.CITY_CODE AND CITYalias0.CITY_NAME = ""DENVER"" AND FLIGHTalias0.TO_AIRPORT = AIRPORT_SERVICEalias0.AIRPORT_CODE ;","SELECT T1.flight_id, T1.departure_time, T1.arrival_time FROM flight AS T1 JOIN airport AS T2 ON T1.to_airport = T2.airport_code WHERE T2.airport_name = 'DENVER' AND YEAR(T1.arrival_time) BETWEEN 2000 AND 2100;",Qwen2.5-Coder-7B-Instruct-4bit,5.5735368728637695,,,"(1054, ""Unknown column 'arrival_time2' in 'WHERE'"")",,False,False,False
atis,hard,show me all flights from MIAMI to NEW YORK,"SELECT DISTINCT FLIGHTalias0.FLIGHT_ID FROM AIRPORT_SERVICE AS AIRPORT_SERVICEalias0 , AIRPORT_SERVICE AS AIRPORT_SERVICEalias1 , CITY AS CITYalias0 , CITY AS CITYalias1 , FLIGHT AS FLIGHTalias0 WHERE CITYalias0.CITY_CODE = AIRPORT_SERVICEalias0.CITY_CODE AND CITYalias0.CITY_NAME = ""MIAMI"" AND CITYalias1.CITY_CODE = AIRPORT_SERVICEalias1.CITY_CODE AND CITYalias1.CITY_NAME = ""NEW YORK"" AND FLIGHTalias0.FROM_AIRPORT = AIRPORT_SERVICEalias0.AIRPORT_CODE AND FLIGHTalias0.TO_AIRPORT = AIRPORT_SERVICEalias1.AIRPORT_CODE ;",SELECT * FROM flight WHERE from_airport IN (SELECT airport_code FROM airport WHERE airport_name = 'MIAMI') AND to_airport IN (SELECT airport_code FROM airport WHERE airport_name = 'NEW YORK');,Qwen2.5-Coder-7B-Instruct-4bit,3.8326494693756095,,,,0.0,False,False,False
atis,hard,show me all flights from PHILADELPHIA to SAN FRANCISCO with one stop in DALLAS,"SELECT DISTINCT FLIGHTalias0.FLIGHT_ID FROM AIRPORT_SERVICE AS AIRPORT_SERVICEalias0 , AIRPORT_SERVICE AS AIRPORT_SERVICEalias1 , AIRPORT_SERVICE AS AIRPORT_SERVICEalias2 , CITY AS CITYalias0 , CITY AS CITYalias1 , CITY AS CITYalias2 , FLIGHT AS FLIGHTalias0 , FLIGHT_STOP AS FLIGHT_STOPalias0 WHERE ( CITYalias1.CITY_CODE = AIRPORT_SERVICEalias1.CITY_CODE AND CITYalias1.CITY_NAME = ""SAN FRANCISCO"" AND CITYalias2.CITY_CODE = AIRPORT_SERVICEalias2.CITY_CODE AND CITYalias2.CITY_NAME = ""DALLAS"" AND FLIGHT_STOPalias0.STOP_AIRPORT = AIRPORT_SERVICEalias2.AIRPORT_CODE AND FLIGHTalias0.FLIGHT_ID = FLIGHT_STOPalias0.FLIGHT_ID AND FLIGHTalias0.TO_AIRPORT = AIRPORT_SERVICEalias1.AIRPORT_CODE ) AND CITYalias0.CITY_CODE = AIRPORT_SERVICEalias0.CITY_CODE AND CITYalias0.CITY_NAME = ""PHILADELPHIA"" AND FLIGHTalias0.FROM_AIRPORT = AIRPORT_SERVICEalias0.AIRPORT_CODE ;","SELECT f1.flight_id, f1.departure_time, f1.arrival_time, f2.flight_id AS stop_flight_id, f2.departure_time AS stop_departure_time, f2.arrival_time AS stop_arrival_time 
FROM flight f1 
JOIN flight_stop fs ON f1.flight_id = fs.flight_id 
JOIN flight f2 ON fs.stop_flight_number = f2.flight_number 
WHERE f1.from_airport = 'PHL' AND f1.to_airport = 'SFO' AND fs.stop_airport = 'DAL';",Qwen2.5-Coder-7B-Instruct-4bit,8.637139081954956,,"(1054, ""Unknown column 'fs.stop_flight_number' in 'ON'"")",,0.015719175338745117,False,False,False
atis,hard,show me the flights from BALTIMORE to SEATTLE,"SELECT DISTINCT FLIGHTalias0.FLIGHT_ID FROM AIRPORT_SERVICE AS AIRPORT_SERVICEalias0 , AIRPORT_SERVICE AS AIRPORT_SERVICEalias1 , CITY AS CITYalias0 , CITY AS CITYalias1 , FLIGHT AS FLIGHTalias0 WHERE CITYalias0.CITY_CODE = AIRPORT_SERVICEalias0.CITY_CODE AND CITYalias0.CITY_NAME = ""BALTIMORE"" AND CITYalias1.CITY_CODE = AIRPORT_SERVICEalias1.CITY_CODE AND CITYalias1.CITY_NAME = ""SEATTLE"" AND FLIGHTalias0.FROM_AIRPORT = AIRPORT_SERVICEalias0.AIRPORT_CODE AND FLIGHTalias0.TO_AIRPORT = AIRPORT_SERVICEalias1.AIRPORT_CODE ;",SELECT * FROM flight WHERE from_airport = 'BALTIMORE' AND to_airport = 'SEATTLE';,Qwen2.5-Coder-7B-Instruct-4bit,2.4074997901916504,,,,0.0,False,False,False
atis,hard,i'd like to know the earliest flight from BOSTON to SAN FRANCISCO,"SELECT DISTINCT FLIGHTalias0.FLIGHT_ID FROM AIRPORT_SERVICE AS AIRPORT_SERVICEalias0 , AIRPORT_SERVICE AS AIRPORT_SERVICEalias1 , CITY AS CITYalias0 , CITY AS CITYalias1 , FLIGHT AS FLIGHTalias0 WHERE ( CITYalias0.CITY_CODE = AIRPORT_SERVICEalias0.CITY_CODE AND CITYalias0.CITY_NAME = ""BOSTON"" AND CITYalias1.CITY_CODE = AIRPORT_SERVICEalias1.CITY_CODE AND CITYalias1.CITY_NAME = ""SAN FRANCISCO"" AND FLIGHTalias0.FROM_AIRPORT = AIRPORT_SERVICEalias0.AIRPORT_CODE AND FLIGHTalias0.TO_AIRPORT = AIRPORT_SERVICEalias1.AIRPORT_CODE ) AND FLIGHTalias0.DEPARTURE_TIME = ( SELECT MIN( FLIGHTalias1.DEPARTURE_TIME ) FROM AIRPORT_SERVICE AS AIRPORT_SERVICEalias2 , AIRPORT_SERVICE AS AIRPORT_SERVICEalias3 , CITY AS CITYalias2 , CITY AS CITYalias3 , FLIGHT AS FLIGHTalias1 WHERE CITYalias2.CITY_CODE = AIRPORT_SERVICEalias2.CITY_CODE AND CITYalias2.CITY_NAME = ""BOSTON"" AND CITYalias3.CITY_CODE = AIRPORT_SERVICEalias3.CITY_CODE AND CITYalias3.CITY_NAME = ""SAN FRANCISCO"" AND FLIGHTalias1.FROM_AIRPORT = AIRPORT_SERVICEalias2.AIRPORT_CODE AND FLIGHTalias1.TO_AIRPORT = AIRPORT_SERVICEalias3.AIRPORT_CODE ) ;",SELECT MIN(departure_time) as earliest_departure FROM flight JOIN airport ON flight.from_airport = airport.airport_code JOIN city ON airport.city_code = city.city_code WHERE city_name = 'BOSTON' AND to_airport = 'SAN FRANCISCO';,Qwen2.5-Coder-7B-Instruct-4bit,4.911428213119507,,"(1054, ""Unknown column 'airport.city_code' in 'ON'"")",,0.0,False,False,False
atis,hard,show me the cheapest fare in the database,"SELECT DISTINCT FAREalias0.FARE_ID FROM FARE AS FAREalias0 , FLIGHT AS FLIGHTalias0 , FLIGHT_FARE AS FLIGHT_FAREalias0 WHERE FAREalias0.ONE_DIRECTION_COST = ( SELECT MIN( FAREalias1.ONE_DIRECTION_COST ) FROM FARE AS FAREalias1 , FLIGHT AS FLIGHTalias1 , FLIGHT_FARE AS FLIGHT_FAREalias1 WHERE FLIGHT_FAREalias1.FARE_ID = FAREalias1.FARE_ID AND FLIGHTalias1.FLIGHT_ID = FLIGHT_FAREalias1.FLIGHT_ID ) AND FLIGHT_FAREalias0.FARE_ID = FAREalias0.FARE_ID AND FLIGHTalias0.FLIGHT_ID = FLIGHT_FAREalias0.FLIGHT_ID ;",SELECT MIN(one_direction_cost) AS cheapest_fare FROM fare;,Qwen2.5-Coder-7B-Instruct-4bit,1.7722368240356443,,,,0.0,False,False,False
atis,hard,what is your least expensive fare between ATLANTA and BOSTON,"SELECT DISTINCT FAREalias0.FARE_ID FROM AIRPORT_SERVICE AS AIRPORT_SERVICEalias0 , AIRPORT_SERVICE AS AIRPORT_SERVICEalias1 , CITY AS CITYalias0 , CITY AS CITYalias1 , FARE AS FAREalias0 , FLIGHT AS FLIGHTalias0 , FLIGHT_FARE AS FLIGHT_FAREalias0 WHERE CITYalias0.CITY_CODE = AIRPORT_SERVICEalias0.CITY_CODE AND CITYalias0.CITY_NAME = ""ATLANTA"" AND CITYalias1.CITY_CODE = AIRPORT_SERVICEalias1.CITY_CODE AND CITYalias1.CITY_NAME = ""BOSTON"" AND FAREalias0.ONE_DIRECTION_COST = ( SELECT MIN( FAREalias1.ONE_DIRECTION_COST ) FROM AIRPORT_SERVICE AS AIRPORT_SERVICEalias2 , AIRPORT_SERVICE AS AIRPORT_SERVICEalias3 , CITY AS CITYalias2 , CITY AS CITYalias3 , FARE AS FAREalias1 , FLIGHT AS FLIGHTalias1 , FLIGHT_FARE AS FLIGHT_FAREalias1 WHERE CITYalias2.CITY_CODE = AIRPORT_SERVICEalias2.CITY_CODE AND CITYalias2.CITY_NAME = ""ATLANTA"" AND CITYalias3.CITY_CODE = AIRPORT_SERVICEalias3.CITY_CODE AND CITYalias3.CITY_NAME = ""BOSTON"" AND FLIGHT_FAREalias1.FARE_ID = FAREalias1.FARE_ID AND FLIGHTalias1.FLIGHT_ID = FLIGHT_FAREalias1.FLIGHT_ID AND FLIGHTalias1.FROM_AIRPORT = AIRPORT_SERVICEalias2.AIRPORT_CODE AND FLIGHTalias1.TO_AIRPORT = AIRPORT_SERVICEalias3.AIRPORT_CODE ) AND FLIGHT_FAREalias0.FARE_ID = FAREalias0.FARE_ID AND FLIGHTalias0.FLIGHT_ID = FLIGHT_FAREalias0.FLIGHT_ID AND FLIGHTalias0.FROM_AIRPORT = AIRPORT_SERVICEalias0.AIRPORT_CODE AND FLIGHTalias0.TO_AIRPORT = AIRPORT_SERVICEalias1.AIRPORT_CODE ;",SELECT MIN(one_direction_cost) AS least_expensive_fare FROM fare WHERE from_airport = 'ATLANTA' AND to_airport = 'BOSTON';,Qwen2.5-Coder-7B-Instruct-4bit,3.10254430770874,,,,0.0010178089141845703,False,False,False
atis,hard,show me all UA FIRST class flights,"SELECT DISTINCT FLIGHTalias0.FLIGHT_ID FROM FARE AS FAREalias0 , FARE_BASIS AS FARE_BASISalias0 , FLIGHT AS FLIGHTalias0 , FLIGHT_FARE AS FLIGHT_FAREalias0 WHERE FARE_BASISalias0.CLASS_TYPE = ""FIRST"" AND FAREalias0.FARE_BASIS_CODE = FARE_BASISalias0.FARE_BASIS_CODE AND FLIGHT_FAREalias0.FARE_ID = FAREalias0.FARE_ID AND FLIGHTalias0.AIRLINE_CODE = ""UA"" AND FLIGHTalias0.FLIGHT_ID = FLIGHT_FAREalias0.FLIGHT_ID ;",SELECT T1.flight_id FROM flight AS T1 JOIN class_of_service AS T2 ON T1.meal_code = T2.booking_class WHERE T1.airline_code = 'UA' AND T2.class_type = 'FIRST';,Qwen2.5-Coder-7B-Instruct-4bit,4.315316438674927,,"(1054, ""Unknown column 'T2.class_type' in 'WHERE'"")",,0.0010404586791992188,False,False,False
atis,hard,what are the flights from BOSTON to BALTIMORE,"SELECT DISTINCT FLIGHTalias0.FLIGHT_ID FROM AIRPORT_SERVICE AS AIRPORT_SERVICEalias0 , AIRPORT_SERVICE AS AIRPORT_SERVICEalias1 , CITY AS CITYalias0 , CITY AS CITYalias1 , FLIGHT AS FLIGHTalias0 WHERE CITYalias0.CITY_CODE = AIRPORT_SERVICEalias0.CITY_CODE AND CITYalias0.CITY_NAME = ""BOSTON"" AND CITYalias1.CITY_CODE = AIRPORT_SERVICEalias1.CITY_CODE AND CITYalias1.CITY_NAME = ""BALTIMORE"" AND FLIGHTalias0.FROM_AIRPORT = AIRPORT_SERVICEalias0.AIRPORT_CODE AND FLIGHTalias0.TO_AIRPORT = AIRPORT_SERVICEalias1.AIRPORT_CODE ;",SELECT T1.flight_id FROM flight AS T1 JOIN airport AS T2 ON T1.from_airport = T2.airport_code JOIN airport AS T3 ON T1.to_airport = T3.airport_code JOIN city AS T4 ON T2.city_code = T4.city_code WHERE T4.city_name = 'BOSTON' AND T3.city_name = 'BALTIMORE';,Qwen2.5-Coder-7B-Instruct-4bit,6.189766883850098,,"(1054, ""Unknown column 'T3.city_name' in 'WHERE'"")",,0.0009984970092773438,False,False,False
atis,hard,flights from KANSAS CITY to CLEVELAND on wednesday arriving before 1700,"SELECT DISTINCT FLIGHTalias0.FLIGHT_ID FROM AIRPORT_SERVICE AS AIRPORT_SERVICEalias0 , AIRPORT_SERVICE AS AIRPORT_SERVICEalias1 , CITY AS CITYalias0 , CITY AS CITYalias1 , DATE_DAY AS DATE_DAYalias0 , DAYS AS DAYSalias0 , FLIGHT AS FLIGHTalias0 WHERE ( ( DATE_DAYalias0.DAY_NUMBER = 23 AND DATE_DAYalias0.MONTH_NUMBER = 4 AND DATE_DAYalias0.YEAR = 1991 AND DAYSalias0.DAY_NAME = DATE_DAYalias0.DAY_NAME AND FLIGHTalias0.ARRIVAL_TIME < 1700 AND FLIGHTalias0.FLIGHT_DAYS = DAYSalias0.DAYS_CODE ) AND CITYalias1.CITY_CODE = AIRPORT_SERVICEalias1.CITY_CODE AND CITYalias1.CITY_NAME = ""CLEVELAND"" AND FLIGHTalias0.TO_AIRPORT = AIRPORT_SERVICEalias1.AIRPORT_CODE ) AND CITYalias0.CITY_CODE = AIRPORT_SERVICEalias0.CITY_CODE AND CITYalias0.CITY_NAME = ""KANSAS CITY"" AND FLIGHTalias0.FROM_AIRPORT = AIRPORT_SERVICEalias0.AIRPORT_CODE ;",SELECT T2.flight_id FROM city AS T1 JOIN flight AS T2 ON T1.city_code = T2.from_airport JOIN days AS T3 ON T2.flight_days & T3.days_code > 0 WHERE T1.city_name = 'KANSAS CITY' AND T2.to_airport IN (SELECT airport_code FROM airport WHERE airport_name = 'CLEVELAND') AND T2.arrival_time < '1700' AND T3.day_name = 'WEDNESDAY';,Qwen2.5-Coder-7B-Instruct-4bit,8.273192644119263,,,,0.004063844680786133,False,False,False
atis,hard,what flights are there from MINNEAPOLIS to NEWARK on CO,"SELECT DISTINCT FLIGHTalias0.FLIGHT_ID FROM AIRPORT_SERVICE AS AIRPORT_SERVICEalias0 , AIRPORT_SERVICE AS AIRPORT_SERVICEalias1 , CITY AS CITYalias0 , CITY AS CITYalias1 , FLIGHT AS FLIGHTalias0 WHERE ( CITYalias0.CITY_CODE = AIRPORT_SERVICEalias0.CITY_CODE AND CITYalias0.CITY_NAME = ""NEWARK"" AND CITYalias1.CITY_CODE = AIRPORT_SERVICEalias1.CITY_CODE AND CITYalias1.CITY_NAME = ""MINNEAPOLIS"" AND FLIGHTalias0.TO_AIRPORT = AIRPORT_SERVICEalias0.AIRPORT_CODE AND FLIGHTalias0.FROM_AIRPORT = AIRPORT_SERVICEalias1.AIRPORT_CODE ) AND FLIGHTalias0.AIRLINE_CODE = ""CO"" ;",SELECT T1.flight_id FROM flight AS T1 JOIN airport AS T2 ON T1.from_airport = T2.airport_code JOIN airport AS T3 ON T1.to_airport = T3.airport_code JOIN city AS T4 ON T2.city_code = T4.city_code JOIN city AS T5 ON T3.city_code = T5.city_code WHERE T4.city_name = 'MINNEAPOLIS' AND T5.city_name = 'NEWARK' AND T1.airline_code = 'CO';,Qwen2.5-Coder-7B-Instruct-4bit,7.821026563644409,,"(1054, ""Unknown column 'T2.city_code' in 'ON'"")",,0.0,False,False,False
atis,hard,okay could you tell me what flight leaves DALLAS to SAN FRANCISCO by UA,"SELECT DISTINCT FLIGHTalias0.FLIGHT_ID FROM AIRPORT_SERVICE AS AIRPORT_SERVICEalias0 , AIRPORT_SERVICE AS AIRPORT_SERVICEalias1 , CITY AS CITYalias0 , CITY AS CITYalias1 , FLIGHT AS FLIGHTalias0 WHERE ( CITYalias0.CITY_CODE = AIRPORT_SERVICEalias0.CITY_CODE AND CITYalias0.CITY_NAME = ""SAN FRANCISCO"" AND CITYalias1.CITY_CODE = AIRPORT_SERVICEalias1.CITY_CODE AND CITYalias1.CITY_NAME = ""DALLAS"" AND FLIGHTalias0.TO_AIRPORT = AIRPORT_SERVICEalias0.AIRPORT_CODE AND FLIGHTalias0.FROM_AIRPORT = AIRPORT_SERVICEalias1.AIRPORT_CODE ) AND FLIGHTalias0.AIRLINE_CODE = ""UA"" ;",SELECT T1.flight_id FROM flight AS T1 JOIN airport AS T2 ON T1.from_airport = T2.airport_code JOIN airport AS T3 ON T1.to_airport = T3.airport_code WHERE T2.airport_name = 'DALLAS' AND T3.airport_name = 'SAN FRANCISCO' AND T1.airline_code = 'UA';,Qwen2.5-Coder-7B-Instruct-4bit,6.687819719314575,,,,0.0,False,False,False
atis,hard,i need the flights from WASHINGTON to MONTREAL on a SATURDAY,"SELECT DISTINCT FLIGHTalias0.FLIGHT_ID FROM AIRPORT_SERVICE AS AIRPORT_SERVICEalias0 , AIRPORT_SERVICE AS AIRPORT_SERVICEalias1 , CITY AS CITYalias0 , CITY AS CITYalias1 , DAYS AS DAYSalias0 , FLIGHT AS FLIGHTalias0 WHERE ( CITYalias1.CITY_CODE = AIRPORT_SERVICEalias1.CITY_CODE AND CITYalias1.CITY_NAME = ""MONTREAL"" AND DAYSalias0.DAY_NAME = ""SATURDAY"" AND FLIGHTalias0.FLIGHT_DAYS = DAYSalias0.DAYS_CODE AND FLIGHTalias0.TO_AIRPORT = AIRPORT_SERVICEalias1.AIRPORT_CODE ) AND CITYalias0.CITY_CODE = AIRPORT_SERVICEalias0.CITY_CODE AND CITYalias0.CITY_NAME = ""WASHINGTON"" AND FLIGHTalias0.FROM_AIRPORT = AIRPORT_SERVICEalias0.AIRPORT_CODE ;",SELECT T1.flight_id FROM flight AS T1 JOIN date_day AS T2 ON T1.flight_days = T2.days_code WHERE T1.from_airport = 'WASH' AND T1.to_airport = 'MONT' AND T2.day_name = 'SATURDAY';,Qwen2.5-Coder-7B-Instruct-4bit,4.841879606246948,,"(1054, ""Unknown column 'T2.days_code' in 'ON'"")",,0.0016012191772460938,False,False,False
atis,hard,give me flights from SEATTLE to CHICAGO that have meals on CO,"SELECT DISTINCT FLIGHTalias0.FLIGHT_ID FROM FLIGHT AS FLIGHTalias0 WHERE ( ( ( FLIGHTalias0.MEAL_CODE IN ( SELECT FOOD_SERVICEalias0.MEAL_CODE FROM FOOD_SERVICE AS FOOD_SERVICEalias0 ) AND FLIGHTalias0.TO_AIRPORT IN ( SELECT AIRPORT_SERVICEalias1.AIRPORT_CODE FROM AIRPORT_SERVICE AS AIRPORT_SERVICEalias1 WHERE AIRPORT_SERVICEalias1.CITY_CODE IN ( SELECT CITYalias1.CITY_CODE FROM CITY AS CITYalias1 WHERE CITYalias1.CITY_NAME = ""CHICAGO"" ) ) ) AND FLIGHTalias0.FROM_AIRPORT IN ( SELECT AIRPORT_SERVICEalias0.AIRPORT_CODE FROM AIRPORT_SERVICE AS AIRPORT_SERVICEalias0 WHERE AIRPORT_SERVICEalias0.CITY_CODE IN ( SELECT CITYalias0.CITY_CODE FROM CITY AS CITYalias0 WHERE CITYalias0.CITY_NAME = ""SEATTLE"" ) ) ) AND FLIGHTalias0.AIRLINE_CODE = ""CO"" ) ;",SELECT T1.flight_id FROM flight AS T1 JOIN food_service AS T2 ON T1.meal_code = T2.meal_code WHERE T1.from_airport = 'SEA' AND T1.to_airport = 'CHI' AND T2.compartment = 'CO';,Qwen2.5-Coder-7B-Instruct-4bit,5.308231830596924,,,,0.0,False,False,False
atis,hard,what flights are there on DL from BOSTON to DALLAS,"SELECT DISTINCT FLIGHTalias0.FLIGHT_ID FROM AIRPORT_SERVICE AS AIRPORT_SERVICEalias0 , AIRPORT_SERVICE AS AIRPORT_SERVICEalias1 , CITY AS CITYalias0 , CITY AS CITYalias1 , FLIGHT AS FLIGHTalias0 WHERE ( CITYalias0.CITY_CODE = AIRPORT_SERVICEalias0.CITY_CODE AND CITYalias0.CITY_NAME = ""DALLAS"" AND CITYalias1.CITY_CODE = AIRPORT_SERVICEalias1.CITY_CODE AND CITYalias1.CITY_NAME = ""BOSTON"" AND FLIGHTalias0.TO_AIRPORT = AIRPORT_SERVICEalias0.AIRPORT_CODE AND FLIGHTalias0.FROM_AIRPORT = AIRPORT_SERVICEalias1.AIRPORT_CODE ) AND FLIGHTalias0.AIRLINE_CODE = ""DL"" ;",SELECT T1.flight_id FROM flight AS T1 JOIN airport AS T2 ON T1.from_airport = T2.airport_code JOIN airport AS T3 ON T1.to_airport = T3.airport_code JOIN airline AS T4 ON T1.airline_code = T4.airline_code WHERE T4.airline_name = 'Delta' AND T2.city_name = 'BOSTON' AND T3.city_name = 'DALLAS';,Qwen2.5-Coder-7B-Instruct-4bit,6.890265941619873,,"(1054, ""Unknown column 'T2.city_name' in 'WHERE'"")",,0.0,False,False,False
atis,hard,show flights from DENVER to SAN FRANCISCO,"SELECT DISTINCT FLIGHTalias0.FLIGHT_ID FROM AIRPORT_SERVICE AS AIRPORT_SERVICEalias0 , AIRPORT_SERVICE AS AIRPORT_SERVICEalias1 , CITY AS CITYalias0 , CITY AS CITYalias1 , FLIGHT AS FLIGHTalias0 WHERE CITYalias0.CITY_CODE = AIRPORT_SERVICEalias0.CITY_CODE AND CITYalias0.CITY_NAME = ""DENVER"" AND CITYalias1.CITY_CODE = AIRPORT_SERVICEalias1.CITY_CODE AND CITYalias1.CITY_NAME = ""SAN FRANCISCO"" AND FLIGHTalias0.FROM_AIRPORT = AIRPORT_SERVICEalias0.AIRPORT_CODE AND FLIGHTalias0.TO_AIRPORT = AIRPORT_SERVICEalias1.AIRPORT_CODE ;","SELECT T1.flight_id, T1.departure_time, T1.arrival_time FROM flight AS T1 JOIN airport AS T2 ON T1.from_airport = T2.airport_code JOIN airport AS T3 ON T1.to_airport = T3.airport_code WHERE T2.airport_name = 'DENVER' AND T3.airport_name = 'SAN FRANCISCO';",Qwen2.5-Coder-7B-Instruct-4bit,6.682605028152466,,,,0.0,False,False,False
